origin,destination,lat origin,long origin,lat destination,long destination
Eindhoven,Cluj-Napoca,51.44855695,5.450122522,46.769379,23.5899542
Eindhoven,Iasi,51.44855695,5.450122522,47.1615341,27.5836142
Eindhoven,Belgrade,51.44855695,5.450122522,44.8178131,20.4568974
Eindhoven,Bratislava,51.44855695,5.450122522,48.1516988,17.1093063
Eindhoven,Kosice,51.44855695,5.450122522,48.7172272,21.2496774
Eindhoven,Ljubljana,51.44855695,5.450122522,46.0499803,14.5068602
Eindhoven,Barcelona,51.44855695,5.450122522,41.3828939,2.1774322
Eindhoven,Bilbao,51.44855695,5.450122522,43.2630051,-2.9349915
Eindhoven,Madrid,51.44855695,5.450122522,40.4167047,-3.7035825
Eindhoven,Sevilla,51.44855695,5.450122522,37.3886303,-5.9953403
Eindhoven,Valencia,51.44855695,5.450122522,39.466667,-0.375
Eindhoven,Zaragoza,51.44855695,5.450122522,41.6521342,-0.8809428
Eindhoven,Goteborg,51.44855695,5.450122522,57.7072326,11.9670171
Eindhoven,Stockholm,51.44855695,5.450122522,59.3251172,18.0710935
Eindhoven,Basel,51.44855695,5.450122522,47.5581077,7.5878261
Eindhoven,Geneva,51.44855695,5.450122522,46.2017559,6.1466014
Eindhoven,Zurich,51.44855695,5.450122522,47.3723941,8.5423328
Eindhoven,Amsterdam,51.44855695,5.450122522,52.3745403,4.897975506
Eindhoven,Eindhoven,51.44855695,5.450122522,51.44855695,5.450122522
Eindhoven,Rotterdam,51.44855695,5.450122522,51.9228958,4.4631727
Eindhoven,Utrecht,51.44855695,5.450122522,52.0949753,5.109708
Eindhoven,Birmingham,51.44855695,5.450122522,52.4796992,-1.9026911
Eindhoven,Edinburgh,51.44855695,5.450122522,55.9533456,-3.1883749
Eindhoven,Glasgow,51.44855695,5.450122522,55.8609825,-4.2488787
Eindhoven,Leeds,51.44855695,5.450122522,53.7974185,-1.5437941
Eindhoven,Liverpool,51.44855695,5.450122522,53.407154,-2.991665
Eindhoven,London,51.44855695,5.450122522,51.5073219,-0.1276474
Eindhoven,Manchester,51.44855695,5.450122522,53.4794892,-2.2451148
Eindhoven,Newcastle Upon Tyne,51.44855695,5.450122522,54.9738474,-1.6131572
Rotterdam,Tirana,51.9228958,4.4631727,41.3268733,19.8187913
Rotterdam,Linz,51.9228958,4.4631727,48.3059078,14.286198
Rotterdam,Vienna,51.9228958,4.4631727,48.2083537,16.3725042
Rotterdam,Antwerpen,51.9228958,4.4631727,51.2211097,4.3997081
Rotterdam,Brussels,51.9228958,4.4631727,50.8465573,4.351697
Rotterdam,Gent,51.9228958,4.4631727,51.0538286,3.7250121
Rotterdam,Liege,51.9228958,4.4631727,50.6451381,5.5734203
Rotterdam,Sarajevo,51.9228958,4.4631727,43.8519774,18.3866868
Rotterdam,Sofia,51.9228958,4.4631727,42.6978634,23.3221789
Rotterdam,Zagreb,51.9228958,4.4631727,45.813177,15.977048
Rotterdam,Brno,51.9228958,4.4631727,49.1922443,16.6113382
Rotterdam,Prague,51.9228958,4.4631727,50.0874654,14.4212535
Rotterdam,Arhus,51.9228958,4.4631727,56.1496278,10.2134046
Rotterdam,Copenhagen,51.9228958,4.4631727,55.6867243,12.5700724
Rotterdam,Tallinn,51.9228958,4.4631727,59.4372155,24.7453688
Rotterdam,Helsinki,51.9228958,4.4631727,60.1674098,24.9425769
Rotterdam,Bordeaux,51.9228958,4.4631727,44.841225,-0.5800364
Rotterdam,Grenoble,51.9228958,4.4631727,45.1875602,5.7357819
Rotterdam,Lille,51.9228958,4.4631727,50.6365654,3.0635282
Rotterdam,Lyon,51.9228958,4.4631727,45.7578137,4.8320114
Rotterdam,Marseille,51.9228958,4.4631727,43.2961743,5.3699525
Rotterdam,Montpellier,51.9228958,4.4631727,43.6112422,3.8767337
Rotterdam,Nantes,51.9228958,4.4631727,47.2186371,-1.5541362
Rotterdam,Nice,51.9228958,4.4631727,43.7009358,7.2683912
Rotterdam,Paris,51.9228958,4.4631727,48.8566969,2.3514616
Rotterdam,Rennes,51.9228958,4.4631727,48.1113387,-1.6800198
Rotterdam,Strasbourg,51.9228958,4.4631727,48.584614,7.7507127
Rotterdam,Toulon,51.9228958,4.4631727,43.1257311,5.9304919
Rotterdam,Toulouse,51.9228958,4.4631727,43.6044622,1.4442469
Rotterdam,Aachen,51.9228958,4.4631727,50.776351,6.083862
Rotterdam,Berlin,51.9228958,4.4631727,52.5170365,13.3888599
Rotterdam,Bremen,51.9228958,4.4631727,53.0758196,8.8071646
Rotterdam,Dresden,51.9228958,4.4631727,51.0493286,13.7381437
Rotterdam,Dusseldorf,51.9228958,4.4631727,51.2254018,6.7763137
Rotterdam,Frankfurt Am Main,51.9228958,4.4631727,50.1106444,8.6820917
Rotterdam,Hamburg,51.9228958,4.4631727,53.543766,10.009915
Rotterdam,Hannover,51.9228958,4.4631727,52.379097,9.742982
Rotterdam,Karlsruhe,51.9228958,4.4631727,49.0068725,8.403475
Rotterdam,Kiel,51.9228958,4.4631727,54.3227085,10.135555
Rotterdam,Cologne,51.9228958,4.4631727,50.938361,6.959974
Rotterdam,Leipzig,51.9228958,4.4631727,51.3406321,12.3747329
Rotterdam,Mannheim,51.9228958,4.4631727,49.489591,8.467236
Rotterdam,Munich,51.9228958,4.4631727,48.1371079,11.5753822
Rotterdam,Ruhrgebiet (Essen),51.9228958,4.4631727,51.4118742,7.025698
Rotterdam,Saarbrucken,51.9228958,4.4631727,49.234362,6.996379
Rotterdam,Stuttgart,51.9228958,4.4631727,48.7784485,9.1800132
Rotterdam,Athens,51.9228958,4.4631727,37.9839412,23.7283052
Rotterdam,Thessaloniki,51.9228958,4.4631727,40.6403167,22.9352716
Rotterdam,Budapest,51.9228958,4.4631727,47.4983815,19.0404707
Rotterdam,Bari,51.9228958,4.4631727,41.1257843,16.8620293
Rotterdam,Bologna,51.9228958,4.4631727,44.4936714,11.3430347
Rotterdam,Brescia,51.9228958,4.4631727,45.539841,10.22296
Rotterdam,Catania,51.9228958,4.4631727,37.5022355,15.08738
Rotterdam,Florence,51.9228958,4.4631727,43.7698712,11.2555757
Rotterdam,Genoa,51.9228958,4.4631727,44.40726,8.9338624
Rotterdam,Milano,51.9228958,4.4631727,45.4668,9.1905
Rotterdam,Napoli,51.9228958,4.4631727,40.8359336,14.2487826
Rotterdam,Palermo,51.9228958,4.4631727,38.1112268,13.3524434
Rotterdam,Rome,51.9228958,4.4631727,41.8933203,12.4829321
Rotterdam,Turin,51.9228958,4.4631727,45.0677551,7.6824892
Rotterdam,Venice,51.9228958,4.4631727,45.43876,12.327145
Rotterdam,Verona,51.9228958,4.4631727,45.4384958,10.9924122
Rotterdam,Pristina,51.9228958,4.4631727,42.6638771,21.1640849
Rotterdam,Riga,51.9228958,4.4631727,56.9493977,24.1051846
Rotterdam,Vilnius,51.9228958,4.4631727,54.68199155,25.25625728
Rotterdam,Luxembourg,51.9228958,4.4631727,49.8158683,6.1296751
Rotterdam,Skopje,51.9228958,4.4631727,41.9960924,21.4316495
Rotterdam,Chisinau,51.9228958,4.4631727,47.0244707,28.8322534
Rotterdam,Podgorica,51.9228958,4.4631727,42.4415238,19.2621081
Rotterdam,Bergen,51.9228958,4.4631727,60.3943055,5.3259192
Rotterdam,Oslo,51.9228958,4.4631727,59.9133301,10.7389701
Rotterdam,Gdansk,51.9228958,4.4631727,54.347629,18.6452324
Rotterdam,Katowice,51.9228958,4.4631727,50.2598987,19.0215852
Rotterdam,Krakow,51.9228958,4.4631727,50.0619474,19.9368564
Rotterdam,Lodz,51.9228958,4.4631727,51.7687323,19.4569911
Rotterdam,Lublin,51.9228958,4.4631727,51.2181945,22.55467757
Rotterdam,Poznan,51.9228958,4.4631727,52.40063215,16.91978694
Rotterdam,Rzeszow,51.9228958,4.4631727,50.00715125,22.00991153
Rotterdam,Warsaw,51.9228958,4.4631727,52.2319581,21.0067249
Rotterdam,Wroclaw,51.9228958,4.4631727,51.1263106,16.97819633
Rotterdam,Lisbon,51.9228958,4.4631727,38.7077507,-9.1365919
Rotterdam,Porto,51.9228958,4.4631727,41.1494512,-8.6107884
Rotterdam,Bucharest,51.9228958,4.4631727,44.4361414,26.1027202
Rotterdam,Cluj-Napoca,51.9228958,4.4631727,46.769379,23.5899542
Rotterdam,Iasi,51.9228958,4.4631727,47.1615341,27.5836142
Rotterdam,Belgrade,51.9228958,4.4631727,44.8178131,20.4568974
Rotterdam,Bratislava,51.9228958,4.4631727,48.1516988,17.1093063
Rotterdam,Kosice,51.9228958,4.4631727,48.7172272,21.2496774
Rotterdam,Ljubljana,51.9228958,4.4631727,46.0499803,14.5068602
Rotterdam,Barcelona,51.9228958,4.4631727,41.3828939,2.1774322
Rotterdam,Bilbao,51.9228958,4.4631727,43.2630051,-2.9349915
Rotterdam,Madrid,51.9228958,4.4631727,40.4167047,-3.7035825
Rotterdam,Sevilla,51.9228958,4.4631727,37.3886303,-5.9953403
Rotterdam,Valencia,51.9228958,4.4631727,39.466667,-0.375
Rotterdam,Zaragoza,51.9228958,4.4631727,41.6521342,-0.8809428
Rotterdam,Goteborg,51.9228958,4.4631727,57.7072326,11.9670171
Rotterdam,Stockholm,51.9228958,4.4631727,59.3251172,18.0710935
Rotterdam,Basel,51.9228958,4.4631727,47.5581077,7.5878261
Rotterdam,Geneva,51.9228958,4.4631727,46.2017559,6.1466014
Rotterdam,Zurich,51.9228958,4.4631727,47.3723941,8.5423328
Rotterdam,Amsterdam,51.9228958,4.4631727,52.3745403,4.897975506
Rotterdam,Eindhoven,51.9228958,4.4631727,51.44855695,5.450122522
Rotterdam,Rotterdam,51.9228958,4.4631727,51.9228958,4.4631727
Rotterdam,Utrecht,51.9228958,4.4631727,52.0949753,5.109708
Rotterdam,Birmingham,51.9228958,4.4631727,52.4796992,-1.9026911
Rotterdam,Edinburgh,51.9228958,4.4631727,55.9533456,-3.1883749
Rotterdam,Glasgow,51.9228958,4.4631727,55.8609825,-4.2488787
Rotterdam,Leeds,51.9228958,4.4631727,53.7974185,-1.5437941
Rotterdam,Liverpool,51.9228958,4.4631727,53.407154,-2.991665
Rotterdam,London,51.9228958,4.4631727,51.5073219,-0.1276474
Rotterdam,Manchester,51.9228958,4.4631727,53.4794892,-2.2451148
Rotterdam,Newcastle Upon Tyne,51.9228958,4.4631727,54.9738474,-1.6131572
Utrecht,Tirana,52.0949753,5.109708,41.3268733,19.8187913
Utrecht,Linz,52.0949753,5.109708,48.3059078,14.286198
Utrecht,Vienna,52.0949753,5.109708,48.2083537,16.3725042
Utrecht,Antwerpen,52.0949753,5.109708,51.2211097,4.3997081
Utrecht,Brussels,52.0949753,5.109708,50.8465573,4.351697
Utrecht,Gent,52.0949753,5.109708,51.0538286,3.7250121
Utrecht,Liege,52.0949753,5.109708,50.6451381,5.5734203
Utrecht,Sarajevo,52.0949753,5.109708,43.8519774,18.3866868
Utrecht,Sofia,52.0949753,5.109708,42.6978634,23.3221789
Utrecht,Zagreb,52.0949753,5.109708,45.813177,15.977048
Utrecht,Brno,52.0949753,5.109708,49.1922443,16.6113382
Utrecht,Prague,52.0949753,5.109708,50.0874654,14.4212535
Utrecht,Arhus,52.0949753,5.109708,56.1496278,10.2134046
Utrecht,Copenhagen,52.0949753,5.109708,55.6867243,12.5700724
Utrecht,Tallinn,52.0949753,5.109708,59.4372155,24.7453688
Utrecht,Helsinki,52.0949753,5.109708,60.1674098,24.9425769
Utrecht,Bordeaux,52.0949753,5.109708,44.841225,-0.5800364
Utrecht,Grenoble,52.0949753,5.109708,45.1875602,5.7357819
Utrecht,Lille,52.0949753,5.109708,50.6365654,3.0635282
Utrecht,Lyon,52.0949753,5.109708,45.7578137,4.8320114
Utrecht,Marseille,52.0949753,5.109708,43.2961743,5.3699525
Utrecht,Montpellier,52.0949753,5.109708,43.6112422,3.8767337
Utrecht,Nantes,52.0949753,5.109708,47.2186371,-1.5541362
Utrecht,Nice,52.0949753,5.109708,43.7009358,7.2683912
Utrecht,Paris,52.0949753,5.109708,48.8566969,2.3514616
Utrecht,Rennes,52.0949753,5.109708,48.1113387,-1.6800198
Utrecht,Strasbourg,52.0949753,5.109708,48.584614,7.7507127
Utrecht,Toulon,52.0949753,5.109708,43.1257311,5.9304919
Utrecht,Toulouse,52.0949753,5.109708,43.6044622,1.4442469
Utrecht,Aachen,52.0949753,5.109708,50.776351,6.083862
Utrecht,Berlin,52.0949753,5.109708,52.5170365,13.3888599
Utrecht,Bremen,52.0949753,5.109708,53.0758196,8.8071646
Utrecht,Dresden,52.0949753,5.109708,51.0493286,13.7381437
Utrecht,Dusseldorf,52.0949753,5.109708,51.2254018,6.7763137
Utrecht,Frankfurt Am Main,52.0949753,5.109708,50.1106444,8.6820917
Utrecht,Hamburg,52.0949753,5.109708,53.543766,10.009915
Utrecht,Hannover,52.0949753,5.109708,52.379097,9.742982
Utrecht,Karlsruhe,52.0949753,5.109708,49.0068725,8.403475
Utrecht,Kiel,52.0949753,5.109708,54.3227085,10.135555
Utrecht,Cologne,52.0949753,5.109708,50.938361,6.959974
Utrecht,Leipzig,52.0949753,5.109708,51.3406321,12.3747329
Utrecht,Mannheim,52.0949753,5.109708,49.489591,8.467236
Utrecht,Munich,52.0949753,5.109708,48.1371079,11.5753822
Utrecht,Ruhrgebiet (Essen),52.0949753,5.109708,51.4118742,7.025698
Utrecht,Saarbrucken,52.0949753,5.109708,49.234362,6.996379
Utrecht,Stuttgart,52.0949753,5.109708,48.7784485,9.1800132
Utrecht,Athens,52.0949753,5.109708,37.9839412,23.7283052
Utrecht,Thessaloniki,52.0949753,5.109708,40.6403167,22.9352716
Utrecht,Budapest,52.0949753,5.109708,47.4983815,19.0404707
Utrecht,Bari,52.0949753,5.109708,41.1257843,16.8620293
Utrecht,Bologna,52.0949753,5.109708,44.4936714,11.3430347
Utrecht,Brescia,52.0949753,5.109708,45.539841,10.22296
Utrecht,Catania,52.0949753,5.109708,37.5022355,15.08738
Utrecht,Florence,52.0949753,5.109708,43.7698712,11.2555757
Utrecht,Genoa,52.0949753,5.109708,44.40726,8.9338624
Utrecht,Milano,52.0949753,5.109708,45.4668,9.1905
Utrecht,Napoli,52.0949753,5.109708,40.8359336,14.2487826
Utrecht,Palermo,52.0949753,5.109708,38.1112268,13.3524434
Utrecht,Rome,52.0949753,5.109708,41.8933203,12.4829321
Utrecht,Turin,52.0949753,5.109708,45.0677551,7.6824892
Utrecht,Venice,52.0949753,5.109708,45.43876,12.327145
Utrecht,Verona,52.0949753,5.109708,45.4384958,10.9924122
Utrecht,Pristina,52.0949753,5.109708,42.6638771,21.1640849
Utrecht,Riga,52.0949753,5.109708,56.9493977,24.1051846
Utrecht,Vilnius,52.0949753,5.109708,54.68199155,25.25625728
Utrecht,Luxembourg,52.0949753,5.109708,49.8158683,6.1296751
Utrecht,Skopje,52.0949753,5.109708,41.9960924,21.4316495
Utrecht,Chisinau,52.0949753,5.109708,47.0244707,28.8322534
Utrecht,Podgorica,52.0949753,5.109708,42.4415238,19.2621081
Utrecht,Bergen,52.0949753,5.109708,60.3943055,5.3259192
Utrecht,Oslo,52.0949753,5.109708,59.9133301,10.7389701
Utrecht,Gdansk,52.0949753,5.109708,54.347629,18.6452324
Utrecht,Katowice,52.0949753,5.109708,50.2598987,19.0215852
Utrecht,Krakow,52.0949753,5.109708,50.0619474,19.9368564
Utrecht,Lodz,52.0949753,5.109708,51.7687323,19.4569911
Utrecht,Lublin,52.0949753,5.109708,51.2181945,22.55467757
Utrecht,Poznan,52.0949753,5.109708,52.40063215,16.91978694
Utrecht,Rzeszow,52.0949753,5.109708,50.00715125,22.00991153
Utrecht,Warsaw,52.0949753,5.109708,52.2319581,21.0067249
Utrecht,Wroclaw,52.0949753,5.109708,51.1263106,16.97819633
Utrecht,Lisbon,52.0949753,5.109708,38.7077507,-9.1365919
Utrecht,Porto,52.0949753,5.109708,41.1494512,-8.6107884
Utrecht,Bucharest,52.0949753,5.109708,44.4361414,26.1027202
Utrecht,Cluj-Napoca,52.0949753,5.109708,46.769379,23.5899542
Utrecht,Iasi,52.0949753,5.109708,47.1615341,27.5836142
Utrecht,Belgrade,52.0949753,5.109708,44.8178131,20.4568974
Utrecht,Bratislava,52.0949753,5.109708,48.1516988,17.1093063
Utrecht,Kosice,52.0949753,5.109708,48.7172272,21.2496774
Utrecht,Ljubljana,52.0949753,5.109708,46.0499803,14.5068602
Utrecht,Barcelona,52.0949753,5.109708,41.3828939,2.1774322
Utrecht,Bilbao,52.0949753,5.109708,43.2630051,-2.9349915
Utrecht,Madrid,52.0949753,5.109708,40.4167047,-3.7035825
Utrecht,Sevilla,52.0949753,5.109708,37.3886303,-5.9953403
Utrecht,Valencia,52.0949753,5.109708,39.466667,-0.375
Utrecht,Zaragoza,52.0949753,5.109708,41.6521342,-0.8809428
Utrecht,Goteborg,52.0949753,5.109708,57.7072326,11.9670171
Utrecht,Stockholm,52.0949753,5.109708,59.3251172,18.0710935
Utrecht,Basel,52.0949753,5.109708,47.5581077,7.5878261
Utrecht,Geneva,52.0949753,5.109708,46.2017559,6.1466014
Utrecht,Zurich,52.0949753,5.109708,47.3723941,8.5423328
Utrecht,Amsterdam,52.0949753,5.109708,52.3745403,4.897975506
Utrecht,Eindhoven,52.0949753,5.109708,51.44855695,5.450122522
Utrecht,Rotterdam,52.0949753,5.109708,51.9228958,4.4631727
Utrecht,Utrecht,52.0949753,5.109708,52.0949753,5.109708
Utrecht,Birmingham,52.0949753,5.109708,52.4796992,-1.9026911
Utrecht,Edinburgh,52.0949753,5.109708,55.9533456,-3.1883749
Utrecht,Glasgow,52.0949753,5.109708,55.8609825,-4.2488787
Utrecht,Leeds,52.0949753,5.109708,53.7974185,-1.5437941
Utrecht,Liverpool,52.0949753,5.109708,53.407154,-2.991665
Utrecht,London,52.0949753,5.109708,51.5073219,-0.1276474
Utrecht,Manchester,52.0949753,5.109708,53.4794892,-2.2451148
Utrecht,Newcastle Upon Tyne,52.0949753,5.109708,54.9738474,-1.6131572
Birmingham,Tirana,52.4796992,-1.9026911,41.3268733,19.8187913
Birmingham,Linz,52.4796992,-1.9026911,48.3059078,14.286198
Birmingham,Vienna,52.4796992,-1.9026911,48.2083537,16.3725042
Birmingham,Antwerpen,52.4796992,-1.9026911,51.2211097,4.3997081
Birmingham,Brussels,52.4796992,-1.9026911,50.8465573,4.351697
Birmingham,Gent,52.4796992,-1.9026911,51.0538286,3.7250121
Birmingham,Liege,52.4796992,-1.9026911,50.6451381,5.5734203
Birmingham,Sarajevo,52.4796992,-1.9026911,43.8519774,18.3866868
Birmingham,Sofia,52.4796992,-1.9026911,42.6978634,23.3221789
Birmingham,Zagreb,52.4796992,-1.9026911,45.813177,15.977048
Birmingham,Brno,52.4796992,-1.9026911,49.1922443,16.6113382
Birmingham,Prague,52.4796992,-1.9026911,50.0874654,14.4212535
Birmingham,Arhus,52.4796992,-1.9026911,56.1496278,10.2134046
Birmingham,Copenhagen,52.4796992,-1.9026911,55.6867243,12.5700724
Birmingham,Tallinn,52.4796992,-1.9026911,59.4372155,24.7453688
Birmingham,Helsinki,52.4796992,-1.9026911,60.1674098,24.9425769
Birmingham,Bordeaux,52.4796992,-1.9026911,44.841225,-0.5800364
Birmingham,Grenoble,52.4796992,-1.9026911,45.1875602,5.7357819
Birmingham,Lille,52.4796992,-1.9026911,50.6365654,3.0635282
Birmingham,Lyon,52.4796992,-1.9026911,45.7578137,4.8320114
Birmingham,Marseille,52.4796992,-1.9026911,43.2961743,5.3699525
Birmingham,Montpellier,52.4796992,-1.9026911,43.6112422,3.8767337
Birmingham,Nantes,52.4796992,-1.9026911,47.2186371,-1.5541362
Birmingham,Nice,52.4796992,-1.9026911,43.7009358,7.2683912
Birmingham,Paris,52.4796992,-1.9026911,48.8566969,2.3514616
Birmingham,Rennes,52.4796992,-1.9026911,48.1113387,-1.6800198
Birmingham,Strasbourg,52.4796992,-1.9026911,48.584614,7.7507127
Birmingham,Toulon,52.4796992,-1.9026911,43.1257311,5.9304919
Birmingham,Toulouse,52.4796992,-1.9026911,43.6044622,1.4442469
Birmingham,Aachen,52.4796992,-1.9026911,50.776351,6.083862
Birmingham,Berlin,52.4796992,-1.9026911,52.5170365,13.3888599
Birmingham,Bremen,52.4796992,-1.9026911,53.0758196,8.8071646
Birmingham,Dresden,52.4796992,-1.9026911,51.0493286,13.7381437
Birmingham,Dusseldorf,52.4796992,-1.9026911,51.2254018,6.7763137
Birmingham,Frankfurt Am Main,52.4796992,-1.9026911,50.1106444,8.6820917
Birmingham,Hamburg,52.4796992,-1.9026911,53.543766,10.009915
Birmingham,Hannover,52.4796992,-1.9026911,52.379097,9.742982
Birmingham,Karlsruhe,52.4796992,-1.9026911,49.0068725,8.403475
Birmingham,Kiel,52.4796992,-1.9026911,54.3227085,10.135555
Birmingham,Cologne,52.4796992,-1.9026911,50.938361,6.959974
Birmingham,Leipzig,52.4796992,-1.9026911,51.3406321,12.3747329
Birmingham,Mannheim,52.4796992,-1.9026911,49.489591,8.467236
Birmingham,Munich,52.4796992,-1.9026911,48.1371079,11.5753822
Birmingham,Ruhrgebiet (Essen),52.4796992,-1.9026911,51.4118742,7.025698
Birmingham,Saarbrucken,52.4796992,-1.9026911,49.234362,6.996379
Birmingham,Stuttgart,52.4796992,-1.9026911,48.7784485,9.1800132
Birmingham,Athens,52.4796992,-1.9026911,37.9839412,23.7283052
Birmingham,Thessaloniki,52.4796992,-1.9026911,40.6403167,22.9352716
Birmingham,Budapest,52.4796992,-1.9026911,47.4983815,19.0404707
Birmingham,Bari,52.4796992,-1.9026911,41.1257843,16.8620293
Birmingham,Bologna,52.4796992,-1.9026911,44.4936714,11.3430347
Birmingham,Brescia,52.4796992,-1.9026911,45.539841,10.22296
Birmingham,Catania,52.4796992,-1.9026911,37.5022355,15.08738
Birmingham,Florence,52.4796992,-1.9026911,43.7698712,11.2555757
Birmingham,Genoa,52.4796992,-1.9026911,44.40726,8.9338624
Birmingham,Milano,52.4796992,-1.9026911,45.4668,9.1905
Birmingham,Napoli,52.4796992,-1.9026911,40.8359336,14.2487826
Birmingham,Palermo,52.4796992,-1.9026911,38.1112268,13.3524434
Birmingham,Rome,52.4796992,-1.9026911,41.8933203,12.4829321
Birmingham,Turin,52.4796992,-1.9026911,45.0677551,7.6824892
Birmingham,Venice,52.4796992,-1.9026911,45.43876,12.327145
Birmingham,Verona,52.4796992,-1.9026911,45.4384958,10.9924122
Birmingham,Pristina,52.4796992,-1.9026911,42.6638771,21.1640849
Birmingham,Riga,52.4796992,-1.9026911,56.9493977,24.1051846
Birmingham,Vilnius,52.4796992,-1.9026911,54.68199155,25.25625728
Birmingham,Luxembourg,52.4796992,-1.9026911,49.8158683,6.1296751
Birmingham,Skopje,52.4796992,-1.9026911,41.9960924,21.4316495
Birmingham,Chisinau,52.4796992,-1.9026911,47.0244707,28.8322534
Birmingham,Podgorica,52.4796992,-1.9026911,42.4415238,19.2621081
Birmingham,Bergen,52.4796992,-1.9026911,60.3943055,5.3259192
Birmingham,Oslo,52.4796992,-1.9026911,59.9133301,10.7389701
Birmingham,Gdansk,52.4796992,-1.9026911,54.347629,18.6452324
Birmingham,Katowice,52.4796992,-1.9026911,50.2598987,19.0215852
Birmingham,Krakow,52.4796992,-1.9026911,50.0619474,19.9368564
Birmingham,Lodz,52.4796992,-1.9026911,51.7687323,19.4569911
Birmingham,Lublin,52.4796992,-1.9026911,51.2181945,22.55467757
Birmingham,Poznan,52.4796992,-1.9026911,52.40063215,16.91978694
Birmingham,Rzeszow,52.4796992,-1.9026911,50.00715125,22.00991153
Birmingham,Warsaw,52.4796992,-1.9026911,52.2319581,21.0067249
Birmingham,Wroclaw,52.4796992,-1.9026911,51.1263106,16.97819633
Birmingham,Lisbon,52.4796992,-1.9026911,38.7077507,-9.1365919
Birmingham,Porto,52.4796992,-1.9026911,41.1494512,-8.6107884
Birmingham,Bucharest,52.4796992,-1.9026911,44.4361414,26.1027202
Birmingham,Cluj-Napoca,52.4796992,-1.9026911,46.769379,23.5899542
Birmingham,Iasi,52.4796992,-1.9026911,47.1615341,27.5836142
Birmingham,Belgrade,52.4796992,-1.9026911,44.8178131,20.4568974
Birmingham,Bratislava,52.4796992,-1.9026911,48.1516988,17.1093063
Birmingham,Kosice,52.4796992,-1.9026911,48.7172272,21.2496774
Birmingham,Ljubljana,52.4796992,-1.9026911,46.0499803,14.5068602
Birmingham,Barcelona,52.4796992,-1.9026911,41.3828939,2.1774322
Birmingham,Bilbao,52.4796992,-1.9026911,43.2630051,-2.9349915
Birmingham,Madrid,52.4796992,-1.9026911,40.4167047,-3.7035825
Birmingham,Sevilla,52.4796992,-1.9026911,37.3886303,-5.9953403
Birmingham,Valencia,52.4796992,-1.9026911,39.466667,-0.375
Birmingham,Zaragoza,52.4796992,-1.9026911,41.6521342,-0.8809428
Birmingham,Goteborg,52.4796992,-1.9026911,57.7072326,11.9670171
Birmingham,Stockholm,52.4796992,-1.9026911,59.3251172,18.0710935
Birmingham,Basel,52.4796992,-1.9026911,47.5581077,7.5878261
Birmingham,Geneva,52.4796992,-1.9026911,46.2017559,6.1466014
Birmingham,Zurich,52.4796992,-1.9026911,47.3723941,8.5423328
Birmingham,Amsterdam,52.4796992,-1.9026911,52.3745403,4.897975506
Birmingham,Eindhoven,52.4796992,-1.9026911,51.44855695,5.450122522
Birmingham,Rotterdam,52.4796992,-1.9026911,51.9228958,4.4631727
Birmingham,Utrecht,52.4796992,-1.9026911,52.0949753,5.109708
Birmingham,Birmingham,52.4796992,-1.9026911,52.4796992,-1.9026911
Birmingham,Edinburgh,52.4796992,-1.9026911,55.9533456,-3.1883749
Birmingham,Glasgow,52.4796992,-1.9026911,55.8609825,-4.2488787
Birmingham,Leeds,52.4796992,-1.9026911,53.7974185,-1.5437941
Birmingham,Liverpool,52.4796992,-1.9026911,53.407154,-2.991665
Birmingham,London,52.4796992,-1.9026911,51.5073219,-0.1276474
Birmingham,Manchester,52.4796992,-1.9026911,53.4794892,-2.2451148
Birmingham,Newcastle Upon Tyne,52.4796992,-1.9026911,54.9738474,-1.6131572
Edinburgh,Tirana,55.9533456,-3.1883749,41.3268733,19.8187913
Edinburgh,Linz,55.9533456,-3.1883749,48.3059078,14.286198
Edinburgh,Vienna,55.9533456,-3.1883749,48.2083537,16.3725042
Edinburgh,Antwerpen,55.9533456,-3.1883749,51.2211097,4.3997081
Edinburgh,Brussels,55.9533456,-3.1883749,50.8465573,4.351697
Edinburgh,Gent,55.9533456,-3.1883749,51.0538286,3.7250121
Edinburgh,Liege,55.9533456,-3.1883749,50.6451381,5.5734203
Edinburgh,Sarajevo,55.9533456,-3.1883749,43.8519774,18.3866868
Edinburgh,Sofia,55.9533456,-3.1883749,42.6978634,23.3221789
Edinburgh,Zagreb,55.9533456,-3.1883749,45.813177,15.977048
Edinburgh,Brno,55.9533456,-3.1883749,49.1922443,16.6113382
Edinburgh,Prague,55.9533456,-3.1883749,50.0874654,14.4212535
Edinburgh,Arhus,55.9533456,-3.1883749,56.1496278,10.2134046
Edinburgh,Copenhagen,55.9533456,-3.1883749,55.6867243,12.5700724
Edinburgh,Tallinn,55.9533456,-3.1883749,59.4372155,24.7453688
Edinburgh,Helsinki,55.9533456,-3.1883749,60.1674098,24.9425769
Edinburgh,Bordeaux,55.9533456,-3.1883749,44.841225,-0.5800364
Edinburgh,Grenoble,55.9533456,-3.1883749,45.1875602,5.7357819
Edinburgh,Lille,55.9533456,-3.1883749,50.6365654,3.0635282
Edinburgh,Lyon,55.9533456,-3.1883749,45.7578137,4.8320114
Edinburgh,Marseille,55.9533456,-3.1883749,43.2961743,5.3699525
Edinburgh,Montpellier,55.9533456,-3.1883749,43.6112422,3.8767337
Edinburgh,Nantes,55.9533456,-3.1883749,47.2186371,-1.5541362
