lat origin airport,long origin airport,lat destination airport,long destination airport,origin airport,destination airport
50.90207279,4.482947232,48.0707405,-1.725586542,brussels,rennes-saint-jacques
50.90207279,4.482947232,48.5397203,7.623374989,brussels,strasbourg
50.46239012,4.45938871,43.09561307,6.148818236,brussels-south-charleroi,toulon-hyeres
50.90207279,4.482947232,43.62939862,1.367837851,brussels,toulouse-blagnac
50.90207279,4.482947232,50.91226507,5.77065226,brussels,maastricht-aachen
50.90207279,4.482947232,52.36474242,13.50960134,brussels,berlin-brandenburg
50.46239012,4.45938871,53.04806814,8.78473663,brussels-south-charleroi,bremen
50.46239012,4.45938871,51.13236833,13.7662524,brussels-south-charleroi,dresden
50.46239012,4.45938871,50.86662955,7.138957841,brussels-south-charleroi,cologne-bonn
50.90207279,4.482947232,50.03784999,8.561248945,brussels,frankfurt
50.46239012,4.45938871,53.63336709,9.995435842,brussels-south-charleroi,hamburg
50.46239012,4.45938871,52.46331889,9.683620956,brussels-south-charleroi,hannover
50.46239012,4.45938871,49.21539581,7.110039004,brussels-south-charleroi,saarbrucken
50.46239012,4.45938871,53.63336709,9.995435842,brussels-south-charleroi,hamburg
0,0,0,0,0,0
50.90207279,4.482947232,51.41302084,12.23123543,brussels,leipzig-halle
50.90207279,4.482947232,50.03784999,8.561248945,brussels,frankfurt
50.46239012,4.45938871,48.35059566,11.77536828,brussels-south-charleroi,munich
50.90207279,4.482947232,51.28766157,6.766062556,brussels,dusseldorf
50.46239012,4.45938871,49.21539581,7.110039004,brussels-south-charleroi,saarbrucken
50.46239012,4.45938871,48.68745178,9.205711172,brussels-south-charleroi,stuttgart
50.46239012,4.45938871,37.9371091,23.94884188,brussels-south-charleroi,athens-international
50.90207279,4.482947232,40.52064287,22.97082858,brussels,thessaloniki-international-airport-macedonia
50.90207279,4.482947232,47.43474239,19.25864567,brussels,budapest-ferenc-liszt-international
50.46239012,4.45938871,41.13757561,16.76445302,brussels-south-charleroi,bari-karol-wojtyla
50.46239012,4.45938871,44.53521722,11.28643204,brussels-south-charleroi,bologna-guglielmo-marconi
50.46239012,4.45938871,45.66881294,9.701314239,brussels-south-charleroi,orio-al-serio-international
50.46239012,4.45938871,37.4675591,15.06441942,brussels-south-charleroi,catania-fontanarossa
50.46239012,4.45938871,43.80836015,11.20157676,brussels-south-charleroi,florence
50.90207279,4.482947232,44.41525104,8.849758266,brussels,genoa-cristoforo-colombo
50.46239012,4.45938871,45.66881294,9.701314239,brussels-south-charleroi,orio-al-serio-international
50.46239012,4.45938871,40.88487105,14.28853633,brussels-south-charleroi,naples-international
50.90207279,4.482947232,38.17955418,13.09929019,brussels,falcone-borsellino
50.46239012,4.45938871,41.79986316,12.59329184,brussels-south-charleroi,ciampino-g-b-pastine-international
50.46239012,4.45938871,45.19681545,7.647018693,brussels-south-charleroi,turin
50.46239012,4.45938871,45.50443652,12.34777319,brussels-south-charleroi,venice-marco-polo
50.46239012,4.45938871,45.39676888,10.8859908,brussels-south-charleroi,verona-villafranca
50.90207279,4.482947232,42.5747534,21.0308741,brussels,pristina-international
50.90207279,4.482947232,56.92302427,23.97128515,brussels,riga-international
50.46239012,4.45938871,54.63809245,25.28489528,brussels-south-charleroi,vilnius
50.90207279,4.482947232,49.625634,6.208076725,brussels,luxembourg
50.46239012,4.45938871,41.96099959,21.62681239,brussels-south-charleroi,skopje-alexander-the-great
50.46239012,4.45938871,46.93400226,28.93338427,brussels-south-charleroi,chisinau-international
50.46239012,4.45938871,42.36780184,19.25169196,brussels-south-charleroi,podgorica
50.46239012,4.45938871,60.29220631,5.221732401,brussels-south-charleroi,bergen-airport
50.90207279,4.482947232,60.19501032,11.09753062,brussels,oslo-airport
50.46239012,4.45938871,54.37948335,18.46623417,brussels-south-charleroi,gdansk-lech-walesa
50.46239012,4.45938871,50.07758305,19.78674673,brussels-south-charleroi,john-paul-ii-international-airport-krakow-balice
50.46239012,4.45938871,50.07758305,19.78674673,brussels-south-charleroi,john-paul-ii-international-airport-krakow-balice
50.46239012,4.45938871,51.72084301,19.39494274,brussels-south-charleroi,lodz-wladyslaw-reymont
50.90207279,4.482947232,51.23719306,22.71265524,brussels,lublin
50.46239012,4.45938871,52.42056505,16.82793865,brussels-south-charleroi,poznan-lawica
50.46239012,4.45938871,50.11424137,22.02400823,brussels-south-charleroi,rzeszow-jasionka
50.46239012,4.45938871,52.16751858,20.96607839,brussels-south-charleroi,warsaw-chopin
50.46239012,4.45938871,51.10611032,16.87907565,brussels-south-charleroi,copernicus-airport-wroclaw
50.46239012,4.45938871,38.77652215,-9.137324464,brussels-south-charleroi,lisbon-portela
50.90207279,4.482947232,41.24167551,-8.679150062,brussels,porto
50.46239012,4.45938871,44.57036759,26.08592959,brussels-south-charleroi,henri-coanda-international
50.46239012,4.45938871,46.78336758,23.68672898,brussels-south-charleroi,cluj-international-cluj
50.46239012,4.45938871,47.17686421,27.61872184,brussels-south-charleroi,iasi-international
50.46239012,4.45938871,44.82173163,20.29111599,brussels-south-charleroi,belgrade-nikola-tesla
50.46239012,4.45938871,48.17112892,17.2106461,brussels-south-charleroi,bratislava
50.46239012,4.45938871,48.67297651,21.23829483,brussels-south-charleroi,kosice-international
50.90207279,4.482947232,46.2274106,14.45189459,brussels,ljubljana-joze-pucnik
50.46239012,4.45938871,41.29898632,2.083383804,brussels-south-charleroi,barcelona-el-prat
50.46239012,4.45938871,43.30302036,-2.907000521,brussels-south-charleroi,bilbao
50.46239012,4.45938871,40.49882187,-3.568455978,brussels-south-charleroi,adolfo-suarez-madrid-barajas
50.46239012,4.45938871,37.419886,-5.894691156,brussels-south-charleroi,seville
50.90207279,4.482947232,39.48950604,-0.480022024,brussels,valencia
50.46239012,4.45938871,41.66557509,-1.050087204,brussels-south-charleroi,zaragoza
50.46239012,4.45938871,57.67140854,12.28730406,brussels-south-charleroi,goteborg-landvetter
50.46239012,4.45938871,59.65012578,17.92282716,brussels-south-charleroi,stockholm-arlanda
50.90207279,4.482947232,47.59801059,7.523736116,brussels,euroairport-basel-mulhouse-freiburg
50.90207279,4.482947232,46.23690511,6.10824207,brussels,geneva
50.46239012,4.45938871,47.46144231,8.552618604,brussels-south-charleroi,zurich
50.46239012,4.45938871,52.31962357,4.739179704,brussels-south-charleroi,amsterdam-airport-schiphol
50.46239012,4.45938871,51.45791473,5.390808879,brussels-south-charleroi,eindhoven
50.46239012,4.45938871,51.95672767,4.439722684,brussels-south-charleroi,rotterdam-the-hague
50.46239012,4.45938871,52.31962357,4.739179704,brussels-south-charleroi,amsterdam-airport-schiphol
50.90207279,4.482947232,52.45193167,-1.744244238,brussels,birmingham
50.46239012,4.45938871,55.95122361,-3.363094563,brussels-south-charleroi,edinburgh
50.46239012,4.45938871,55.51027996,-4.593980482,brussels-south-charleroi,glasgow-prestwick
50.90207279,4.482947232,53.47864706,-1.004685254,brussels,doncaster-sheffield
50.46239012,4.45938871,53.35568691,-2.27757678,brussels-south-charleroi,manchester
50.46239012,4.45938871,51.15354077,-0.183642958,brussels-south-charleroi,gatwick
50.46239012,4.45938871,53.35423896,-2.27726934,brussels-south-charleroi,manchester
50.46239012,4.45938871,54.51067098,-1.42689114,brussels-south-charleroi,durham-tees-valley
43.82622396,18.33687115,41.41843843,19.71341944,sarajevo-international,tirana-international-airport-nene-tereza
43.82622396,18.33687115,48.23964126,14.19116693,sarajevo-international,linz
43.82622396,18.33687115,48.11243339,16.57483798,sarajevo-international,vienna-international
43.82622396,18.33687115,50.90207279,4.482947232,sarajevo-international,brussels
43.82622396,18.33687115,50.46239012,4.45938871,sarajevo-international,brussels-south-charleroi
43.82622396,18.33687115,50.90207279,4.482947232,sarajevo-international,brussels
43.82622396,18.33687115,50.46239012,4.45938871,sarajevo-international,brussels-south-charleroi
0,0,0,0,0,0
43.82622396,18.33687115,42.68883587,23.41475799,sarajevo-international,sofia
43.82622396,18.33687115,45.74078032,16.06633153,sarajevo-international,zagreb
43.82622396,18.33687115,49.1522874,16.6928681,sarajevo-international,brno-turany
43.82622396,18.33687115,50.10266879,14.26200554,sarajevo-international,vaclav-havel-airport-prague
43.82622396,18.33687115,56.30736937,10.62742741,sarajevo-international,aarhus
43.82622396,18.33687115,55.61218241,12.64594781,sarajevo-international,copenhagen
43.82622396,18.33687115,59.41396371,24.82100989,sarajevo-international,tallinn
43.82622396,18.33687115,60.31789256,24.94980032,sarajevo-international,helsinki
43.82622396,18.33687115,44.82954442,-0.713848719,sarajevo-international,bordeaux-merignac
43.82622396,18.33687115,45.36291249,5.329801127,sarajevo-international,alpes-isere
43.82622396,18.33687115,50.5662597,3.100232821,sarajevo-international,lille
43.82622396,18.33687115,45.72346294,5.08889179,sarajevo-international,lyon-saint-exupery
43.82622396,18.33687115,43.43823641,5.21352416,sarajevo-international,marseille-provence
43.82622396,18.33687115,43.58012973,3.966027437,sarajevo-international,montpellier-mediterranee
43.82622396,18.33687115,47.15764493,-1.607390316,sarajevo-international,nantes-atlantique
43.82622396,18.33687115,43.65975334,7.214028183,sarajevo-international,nice-cote-d-azur-international
43.82622396,18.33687115,49.00828913,2.550384072,sarajevo-international,charles-de-gaulle
43.82622396,18.33687115,48.0707405,-1.725586542,sarajevo-international,rennes-saint-jacques
43.82622396,18.33687115,48.5397203,7.623374989,sarajevo-international,strasbourg
43.82622396,18.33687115,43.09561307,6.148818236,sarajevo-international,toulon-hyeres
43.82622396,18.33687115,43.62939862,1.367837851,sarajevo-international,toulouse-blagnac
43.82622396,18.33687115,50.86662955,7.138957841,sarajevo-international,cologne-bonn
43.82622396,18.33687115,52.36474242,13.50960134,sarajevo-international,berlin-brandenburg
43.82622396,18.33687115,53.04806814,8.78473663,sarajevo-international,bremen
43.82622396,18.33687115,51.13236833,13.7662524,sarajevo-international,dresden
43.82622396,18.33687115,50.86662955,7.138957841,sarajevo-international,cologne-bonn
43.82622396,18.33687115,50.03784999,8.561248945,sarajevo-international,frankfurt
43.82622396,18.33687115,53.63336709,9.995435842,sarajevo-international,hamburg
43.82622396,18.33687115,52.46331889,9.683620956,sarajevo-international,hannover
43.82622396,18.33687115,48.77779916,8.08287255,sarajevo-international,karlsruhe-baden-baden
43.82622396,18.33687115,53.63336709,9.995435842,sarajevo-international,hamburg
0,0,0,0,0,0
43.82622396,18.33687115,51.41302084,12.23123543,sarajevo-international,leipzig-halle
43.82622396,18.33687115,50.03784999,8.561248945,sarajevo-international,frankfurt
43.82622396,18.33687115,48.35059566,11.77536828,sarajevo-international,munich
43.82622396,18.33687115,51.28766157,6.766062556,sarajevo-international,dusseldorf
43.82622396,18.33687115,49.21539581,7.110039004,sarajevo-international,saarbrucken
43.82622396,18.33687115,48.68745178,9.205711172,sarajevo-international,stuttgart
43.82622396,18.33687115,37.9371091,23.94884188,sarajevo-international,athens-international
43.82622396,18.33687115,40.52064287,22.97082858,sarajevo-international,thessaloniki-international-airport-macedonia
43.82622396,18.33687115,47.43474239,19.25864567,sarajevo-international,budapest-ferenc-liszt-international
43.82622396,18.33687115,41.13757561,16.76445302,sarajevo-international,bari-karol-wojtyla
43.82622396,18.33687115,44.53521722,11.28643204,sarajevo-international,bologna-guglielmo-marconi
43.82622396,18.33687115,45.39645445,10.88554145,sarajevo-international,verona-villafranca
43.82622396,18.33687115,37.4675591,15.06441942,sarajevo-international,catania-fontanarossa
43.82622396,18.33687115,43.80836015,11.20157676,sarajevo-international,florence
43.82622396,18.33687115,44.41525104,8.849758266,sarajevo-international,genoa-cristoforo-colombo
43.82622396,18.33687115,45.66881294,9.701314239,sarajevo-international,orio-al-serio-international
43.82622396,18.33687115,40.88487105,14.28853633,sarajevo-international,naples-international
43.82622396,18.33687115,38.17955418,13.09929019,sarajevo-international,falcone-borsellino
43.82622396,18.33687115,41.80379504,12.25229173,sarajevo-international,leonardo-da-vinci-fiumicino
43.82622396,18.33687115,45.19681545,7.647018693,sarajevo-international,turin
43.82622396,18.33687115,45.50443652,12.34777319,sarajevo-international,venice-marco-polo
43.82622396,18.33687115,45.39676888,10.8859908,sarajevo-international,verona-villafranca
43.82622396,18.33687115,42.5747534,21.0308741,sarajevo-international,pristina-international
43.82622396,18.33687115,56.92302427,23.97128515,sarajevo-international,riga-international
43.82622396,18.33687115,54.63809245,25.28489528,sarajevo-international,vilnius
43.82622396,18.33687115,49.625634,6.208076725,sarajevo-international,luxembourg
43.82622396,18.33687115,41.96099959,21.62681239,sarajevo-international,skopje-alexander-the-great
43.82622396,18.33687115,46.93400226,28.93338427,sarajevo-international,chisinau-international
43.82622396,18.33687115,42.36780184,19.25169196,sarajevo-international,podgorica
43.82622396,18.33687115,60.29220631,5.221732401,sarajevo-international,bergen-airport
43.82622396,18.33687115,60.19501032,11.09753062,sarajevo-international,oslo-airport
43.82622396,18.33687115,54.37948335,18.46623417,sarajevo-international,gdansk-lech-walesa
43.82622396,18.33687115,50.07758305,19.78674673,sarajevo-international,john-paul-ii-international-airport-krakow-balice
43.82622396,18.33687115,50.07758305,19.78674673,sarajevo-international,john-paul-ii-international-airport-krakow-balice
43.82622396,18.33687115,51.72084301,19.39494274,sarajevo-international,lodz-wladyslaw-reymont
43.82622396,18.33687115,51.23719306,22.71265524,sarajevo-international,lublin
43.82622396,18.33687115,52.42056505,16.82793865,sarajevo-international,poznan-lawica
43.82622396,18.33687115,50.11424137,22.02400823,sarajevo-international,rzeszow-jasionka
43.82622396,18.33687115,52.16751858,20.96607839,sarajevo-international,warsaw-chopin
43.82622396,18.33687115,51.10611032,16.87907565,sarajevo-international,copernicus-airport-wroclaw
43.82622396,18.33687115,38.77652215,-9.137324464,sarajevo-international,lisbon-portela
43.82622396,18.33687115,41.24167551,-8.679150062,sarajevo-international,porto
43.82622396,18.33687115,44.57036759,26.08592959,sarajevo-international,henri-coanda-international
43.82622396,18.33687115,46.78336758,23.68672898,sarajevo-international,cluj-international-cluj
43.82622396,18.33687115,47.17686421,27.61872184,sarajevo-international,iasi-international
43.82622396,18.33687115,44.82173163,20.29111599,sarajevo-international,belgrade-nikola-tesla
43.82622396,18.33687115,48.17112892,17.2106461,sarajevo-international,bratislava
43.82622396,18.33687115,48.67297651,21.23829483,sarajevo-international,kosice-international
43.82622396,18.33687115,46.2274106,14.45189459,sarajevo-international,ljubljana-joze-pucnik
43.82622396,18.33687115,41.29898632,2.083383804,sarajevo-international,barcelona-el-prat
43.82622396,18.33687115,43.30302036,-2.907000521,sarajevo-international,bilbao
43.82622396,18.33687115,40.49882187,-3.568455978,sarajevo-international,adolfo-suarez-madrid-barajas
43.82622396,18.33687115,37.419886,-5.894691156,sarajevo-international,seville
43.82622396,18.33687115,39.48950604,-0.480022024,sarajevo-international,valencia
43.82622396,18.33687115,41.66557509,-1.050087204,sarajevo-international,zaragoza
43.82622396,18.33687115,57.67140854,12.28730406,sarajevo-international,goteborg-landvetter
43.82622396,18.33687115,59.65012578,17.92282716,sarajevo-international,stockholm-arlanda
43.82622396,18.33687115,47.59801059,7.523736116,sarajevo-international,euroairport-basel-mulhouse-freiburg
43.82622396,18.33687115,46.23690511,6.10824207,sarajevo-international,geneva
43.82622396,18.33687115,47.46144231,8.552618604,sarajevo-international,zurich
43.82622396,18.33687115,52.31962357,4.739179704,sarajevo-international,amsterdam-airport-schiphol
43.82622396,18.33687115,51.45791473,5.390808879,sarajevo-international,eindhoven
43.82622396,18.33687115,51.95672767,4.439722684,sarajevo-international,rotterdam-the-hague
43.82622396,18.33687115,52.31962357,4.739179704,sarajevo-international,amsterdam-airport-schiphol
43.82622396,18.33687115,52.45193167,-1.744244238,sarajevo-international,birmingham
43.82622396,18.33687115,55.95122361,-3.363094563,sarajevo-international,edinburgh
43.82622396,18.33687115,55.86912858,-4.435405793,sarajevo-international,glasgow
43.82622396,18.33687115,53.86758182,-1.661159299,sarajevo-international,leeds-bradford
43.82622396,18.33687115,53.33553879,-2.853859333,sarajevo-international,liverpool-john-lennon
43.82622396,18.33687115,51.87599958,-0.370309411,sarajevo-international,luton
43.82622396,18.33687115,53.33553879,-2.853859333,sarajevo-international,liverpool-john-lennon
43.82622396,18.33687115,55.03825989,-1.690185611,sarajevo-international,newcastle
42.68883587,23.41475799,41.41843843,19.71341944,sofia,tirana-international-airport-nene-tereza
42.68883587,23.41475799,48.23964126,14.19116693,sofia,linz
42.68883587,23.41475799,48.11243339,16.57483798,sofia,vienna-international
42.68883587,23.41475799,50.90207279,4.482947232,sofia,brussels
42.68883587,23.41475799,50.90207279,4.482947232,sofia,brussels
42.68883587,23.41475799,50.90207279,4.482947232,sofia,brussels
42.68883587,23.41475799,50.46239012,4.45938871,sofia,brussels-south-charleroi
42.68883587,23.41475799,43.82622396,18.33687115,sofia,sarajevo-international
0,0,0,0,0,0
42.68883587,23.41475799,45.74078032,16.06633153,sofia,zagreb
42.68883587,23.41475799,49.1522874,16.6928681,sofia,brno-turany
42.68883587,23.41475799,50.10266879,14.26200554,sofia,vaclav-havel-airport-prague
42.68883587,23.41475799,56.30736937,10.62742741,sofia,aarhus
42.68883587,23.41475799,55.61218241,12.64594781,sofia,copenhagen
42.68883587,23.41475799,59.41396371,24.82100989,sofia,tallinn
42.68883587,23.41475799,60.31789256,24.94980032,sofia,helsinki
42.68883587,23.41475799,44.82954442,-0.713848719,sofia,bordeaux-merignac
42.68883587,23.41475799,45.36291249,5.329801127,sofia,alpes-isere
42.68883587,23.41475799,50.5662597,3.100232821,sofia,lille
42.68883587,23.41475799,45.72346294,5.08889179,sofia,lyon-saint-exupery
42.68883587,23.41475799,43.43823641,5.21352416,sofia,marseille-provence
42.68883587,23.41475799,43.76300544,4.420535477,sofia,nimes-ales-camargue-cevennes
42.68883587,23.41475799,47.15764493,-1.607390316,sofia,nantes-atlantique
42.68883587,23.41475799,43.65975334,7.214028183,sofia,nice-cote-d-azur-international
42.68883587,23.41475799,49.00828913,2.550384072,sofia,charles-de-gaulle
42.68883587,23.41475799,48.0707405,-1.725586542,sofia,rennes-saint-jacques
42.68883587,23.41475799,48.77779916,8.08287255,sofia,karlsruhe-baden-baden
42.68883587,23.41475799,43.09561307,6.148818236,sofia,toulon-hyeres
42.68883587,23.41475799,43.62939862,1.367837851,sofia,toulouse-blagnac
42.68883587,23.41475799,50.86662955,7.138957841,sofia,cologne-bonn
42.68883587,23.41475799,52.36474242,13.50960134,sofia,berlin-brandenburg
42.68883587,23.41475799,53.04806814,8.78473663,sofia,bremen
42.68883587,23.41475799,51.13236833,13.7662524,sofia,dresden
42.68883587,23.41475799,50.86662955,7.138957841,sofia,cologne-bonn
42.68883587,23.41475799,50.03784999,8.561248945,sofia,frankfurt
42.68883587,23.41475799,53.63336709,9.995435842,sofia,hamburg
42.68883587,23.41475799,52.46331889,9.683620956,sofia,hannover
42.68883587,23.41475799,48.77779916,8.08287255,sofia,karlsruhe-baden-baden
42.68883587,23.41475799,53.63336709,9.995435842,sofia,hamburg
0,0,0,0,0,0
42.68883587,23.41475799,51.41302084,12.23123543,sofia,leipzig-halle
42.68883587,23.41475799,50.03784999,8.561248945,sofia,frankfurt
42.68883587,23.41475799,48.35059566,11.77536828,sofia,munich
42.68883587,23.41475799,51.51779463,7.611080026,sofia,dortmund
42.68883587,23.41475799,49.21539581,7.110039004,sofia,saarbrucken
42.68883587,23.41475799,48.68745178,9.205711172,sofia,stuttgart
42.68883587,23.41475799,37.9371091,23.94884188,sofia,athens-international
42.68883587,23.41475799,40.52064287,22.97082858,sofia,thessaloniki-international-airport-macedonia
42.68883587,23.41475799,47.43474239,19.25864567,sofia,budapest-ferenc-liszt-international
42.68883587,23.41475799,41.13757561,16.76445302,sofia,bari-karol-wojtyla
42.68883587,23.41475799,44.53521722,11.28643204,sofia,bologna-guglielmo-marconi
42.68883587,23.41475799,45.66881294,9.701314239,sofia,orio-al-serio-international
42.68883587,23.41475799,37.4675591,15.06441942,sofia,catania-fontanarossa
42.68883587,23.41475799,43.80836015,11.20157676,sofia,florence
42.68883587,23.41475799,44.41525104,8.849758266,sofia,genoa-cristoforo-colombo
42.68883587,23.41475799,45.66881294,9.701314239,sofia,orio-al-serio-international
42.68883587,23.41475799,40.88487105,14.28853633,sofia,naples-international
42.68883587,23.41475799,38.17955418,13.09929019,sofia,falcone-borsellino
42.68883587,23.41475799,41.80379504,12.25229173,sofia,leonardo-da-vinci-fiumicino
42.68883587,23.41475799,45.19681545,7.647018693,sofia,turin
42.68883587,23.41475799,45.50443652,12.34777319,sofia,venice-marco-polo
42.68883587,23.41475799,45.39676888,10.8859908,sofia,verona-villafranca
42.68883587,23.41475799,42.5747534,21.0308741,sofia,pristina-international
42.68883587,23.41475799,56.92302427,23.97128515,sofia,riga-international
42.68883587,23.41475799,54.63809245,25.28489528,sofia,vilnius
42.68883587,23.41475799,49.625634,6.208076725,sofia,luxembourg
42.68883587,23.41475799,41.96099959,21.62681239,sofia,skopje-alexander-the-great
42.68883587,23.41475799,46.93400226,28.93338427,sofia,chisinau-international
42.68883587,23.41475799,42.36780184,19.25169196,sofia,podgorica
42.68883587,23.41475799,60.29220631,5.221732401,sofia,bergen-airport
42.68883587,23.41475799,60.19501032,11.09753062,sofia,oslo-airport
42.68883587,23.41475799,54.37948335,18.46623417,sofia,gdansk-lech-walesa
42.68883587,23.41475799,50.07758305,19.78674673,sofia,john-paul-ii-international-airport-krakow-balice
42.68883587,23.41475799,50.07758305,19.78674673,sofia,john-paul-ii-international-airport-krakow-balice
42.68883587,23.41475799,51.72084301,19.39494274,sofia,lodz-wladyslaw-reymont
42.68883587,23.41475799,51.23719306,22.71265524,sofia,lublin
42.68883587,23.41475799,52.42056505,16.82793865,sofia,poznan-lawica
42.68883587,23.41475799,50.11424137,22.02400823,sofia,rzeszow-jasionka
42.68883587,23.41475799,52.44950479,20.64941919,sofia,warsaw-modlin
42.68883587,23.41475799,51.10611032,16.87907565,sofia,copernicus-airport-wroclaw
42.68883587,23.41475799,38.77652215,-9.137324464,sofia,lisbon-portela
42.68883587,23.41475799,41.24167551,-8.679150062,sofia,porto
42.68883587,23.41475799,44.57036759,26.08592959,sofia,henri-coanda-international
42.68883587,23.41475799,46.78336758,23.68672898,sofia,cluj-international-cluj
42.68883587,23.41475799,47.17686421,27.61872184,sofia,iasi-international
42.68883587,23.41475799,44.82173163,20.29111599,sofia,belgrade-nikola-tesla
42.68883587,23.41475799,48.17112892,17.2106461,sofia,bratislava
42.68883587,23.41475799,48.67297651,21.23829483,sofia,kosice-international
42.68883587,23.41475799,46.2274106,14.45189459,sofia,ljubljana-joze-pucnik
42.68883587,23.41475799,41.29898632,2.083383804,sofia,barcelona-el-prat
42.68883587,23.41475799,43.30302036,-2.907000521,sofia,bilbao
42.68883587,23.41475799,40.49882187,-3.568455978,sofia,adolfo-suarez-madrid-barajas
42.68883587,23.41475799,37.419886,-5.894691156,sofia,seville
42.68883587,23.41475799,39.48950604,-0.480022024,sofia,valencia
42.68883587,23.41475799,41.66557509,-1.050087204,sofia,zaragoza
42.68883587,23.41475799,57.67140854,12.28730406,sofia,goteborg-landvetter
42.68883587,23.41475799,59.65012578,17.92282716,sofia,stockholm-arlanda
42.68883587,23.41475799,47.59801059,7.523736116,sofia,euroairport-basel-mulhouse-freiburg
42.68883587,23.41475799,46.23690511,6.10824207,sofia,geneva
42.68883587,23.41475799,47.46144231,8.552618604,sofia,zurich
42.68883587,23.41475799,52.31962357,4.739179704,sofia,amsterdam-airport-schiphol
42.68883587,23.41475799,51.45791473,5.390808879,sofia,eindhoven
42.68883587,23.41475799,51.95672767,4.439722684,sofia,rotterdam-the-hague
42.68883587,23.41475799,52.31962357,4.739179704,sofia,amsterdam-airport-schiphol
42.68883587,23.41475799,52.45193167,-1.744244238,sofia,birmingham
42.68883587,23.41475799,55.95122361,-3.363094563,sofia,edinburgh
42.68883587,23.41475799,55.86912858,-4.435405793,sofia,glasgow
42.68883587,23.41475799,53.86758182,-1.661159299,sofia,leeds-bradford
42.68883587,23.41475799,53.35568691,-2.27757678,sofia,manchester
42.68883587,23.41475799,51.88666746,0.237053203,sofia,london-stansted
42.68883587,23.41475799,53.35423896,-2.27726934,sofia,manchester
42.68883587,23.41475799,55.03825989,-1.690185611,sofia,newcastle
45.74078032,16.06633153,41.41843843,19.71341944,zagreb,tirana-international-airport-nene-tereza
45.74078032,16.06633153,48.23964126,14.19116693,zagreb,linz
45.74078032,16.06633153,48.11243339,16.57483798,zagreb,vienna-international
45.74078032,16.06633153,50.90207279,4.482947232,zagreb,brussels
45.74078032,16.06633153,50.46239012,4.45938871,zagreb,brussels-south-charleroi
45.74078032,16.06633153,50.90207279,4.482947232,zagreb,brussels
45.74078032,16.06633153,50.46239012,4.45938871,zagreb,brussels-south-charleroi
45.74078032,16.06633153,43.82622396,18.33687115,zagreb,sarajevo-international
45.74078032,16.06633153,42.68883587,23.41475799,zagreb,sofia
0,0,0,0,0,0
45.74078032,16.06633153,49.1522874,16.6928681,zagreb,brno-turany
45.74078032,16.06633153,50.10266879,14.26200554,zagreb,vaclav-havel-airport-prague
45.74078032,16.06633153,56.30736937,10.62742741,zagreb,aarhus
45.74078032,16.06633153,55.61218241,12.64594781,zagreb,copenhagen
45.74078032,16.06633153,59.41396371,24.82100989,zagreb,tallinn
45.74078032,16.06633153,60.31789256,24.94980032,zagreb,helsinki
45.74078032,16.06633153,44.82954442,-0.713848719,zagreb,bordeaux-merignac
45.74078032,16.06633153,45.36291249,5.329801127,zagreb,alpes-isere
45.74078032,16.06633153,50.5662597,3.100232821,zagreb,lille
45.74078032,16.06633153,45.72346294,5.08889179,zagreb,lyon-saint-exupery
45.74078032,16.06633153,43.43823641,5.21352416,zagreb,marseille-provence
45.74078032,16.06633153,43.58012973,3.966027437,zagreb,montpellier-mediterranee
45.74078032,16.06633153,47.15764493,-1.607390316,zagreb,nantes-atlantique
45.74078032,16.06633153,43.65975334,7.214028183,zagreb,nice-cote-d-azur-international
45.74078032,16.06633153,49.00828913,2.550384072,zagreb,charles-de-gaulle
45.74078032,16.06633153,48.0707405,-1.725586542,zagreb,rennes-saint-jacques
45.74078032,16.06633153,48.77779916,8.08287255,zagreb,karlsruhe-baden-baden
45.74078032,16.06633153,43.09561307,6.148818236,zagreb,toulon-hyeres
45.74078032,16.06633153,43.62939862,1.367837851,zagreb,toulouse-blagnac
45.74078032,16.06633153,50.86662955,7.138957841,zagreb,cologne-bonn
45.74078032,16.06633153,52.36474242,13.50960134,zagreb,berlin-brandenburg
45.74078032,16.06633153,53.04806814,8.78473663,zagreb,bremen
45.74078032,16.06633153,51.13236833,13.7662524,zagreb,dresden
45.74078032,16.06633153,51.28766157,6.766062556,zagreb,dusseldorf
45.74078032,16.06633153,50.03784999,8.561248945,zagreb,frankfurt
45.74078032,16.06633153,53.63336709,9.995435842,zagreb,hamburg
45.74078032,16.06633153,52.46331889,9.683620956,zagreb,hannover
45.74078032,16.06633153,48.77779916,8.08287255,zagreb,karlsruhe-baden-baden
45.74078032,16.06633153,53.63336709,9.995435842,zagreb,hamburg
0,0,0,0,0,0
45.74078032,16.06633153,51.41302084,12.23123543,zagreb,leipzig-halle
45.74078032,16.06633153,50.03784999,8.561248945,zagreb,frankfurt
45.74078032,16.06633153,48.35059566,11.77536828,zagreb,munich
45.74078032,16.06633153,51.51779463,7.611080026,zagreb,dortmund
45.74078032,16.06633153,49.21539581,7.110039004,zagreb,saarbrucken
45.74078032,16.06633153,48.68745178,9.205711172,zagreb,stuttgart
45.74078032,16.06633153,37.9371091,23.94884188,zagreb,athens-international
45.74078032,16.06633153,40.52064287,22.97082858,zagreb,thessaloniki-international-airport-macedonia
45.74078032,16.06633153,47.43474239,19.25864567,zagreb,budapest-ferenc-liszt-international
45.74078032,16.06633153,41.13757561,16.76445302,zagreb,bari-karol-wojtyla
45.74078032,16.06633153,44.53521722,11.28643204,zagreb,bologna-guglielmo-marconi
